ID,year,population,allmoney,debt,income,mainincome,profit,rawprofit,tax,ownervalue
5983767,2015.0,815.0,86100.0,127305.0,215250.0,129150.0,21525.0,86100.0,86100.0,-41205.0
5983767,2016.0,682.0,36900.0,53505.0,77490.0,61992.0,30996.0,30996.0,46494.0,-16605.0
5983767,2017.0,597.0,98400.0,97170.0,49200.0,29520.0,19680.0,0.0,9840.0,1230.0
5983772,2015.0,806.0,357500.0,176000.0,1322750.0,793650.0,529100.0,-132275.0,0.0,181500.0
5983772,2016.0,782.0,154000.0,148500.0,600600.0,360360.0,180180.0,60060.0,240240.0,5500.0
5983772,2017.0,383.0,165000.0,79750.0,808500.0,323400.0,323400.0,-80850.0,0.0,85250.0
5983773,2015.0,671.0,236100.0,228230.0,826350.0,661080.0,247905.0,165270.0,330540.0,7870.0
5983773,2016.0,228.0,173140.0,165270.0,467478.0,373982.4,233739.0,186991.2,93495.6,7870.0
5983773,2017.0,952.0,283320.0,413175.0,141660.0,99162.0,42498.0,-14166.0,0.0,-129855.0
5983781,2015.0,348.0,130560.0,187680.0,274176.0,164505.6,109670.4,54835.2,109670.4,-57120.0
5983781,2016.0,178.0,48960.0,87040.0,58752.0,41126.4,23500.8,0.0,35251.2,-38080.0
5983781,2017.0,849.0,108800.0,51680.0,456960.0,274176.0,45696.0,0.0,91392.0,57120.0
5983786,2015.0,201.0,329760.0,320600.0,164880.0,131904.0,65952.0,0.0,32976.0,9160.0
5983786,2016.0,819.0,458000.0,673260.0,1648800.0,824400.0,164880.0,0.0,659520.0,-215260.0
5983786,2017.0,599.0,302280.0,586240.0,725472.0,362736.0,72547.2,-72547.2,0.0,-283960.0
5983789,2015.0,255.0,99200.0,133920.0,327360.0,229152.0,163680.0,0.0,130944.0,-34720.0
5983789,2016.0,378.0,119040.0,54560.0,214272.0,107136.0,21427.2,85708.8,128563.2,
5983789,2017.0,658.0,208320.0,396800.0,20832.0,16665.6,6249.6,-2083.2,0.0,-188480.0
5983790,2015.0,952.0,66160.0,115780.0,79392.0,47635.2,23817.6,-7939.2,0.0,-49620.0
5983790,2016.0,330.0,41350.0,16540.0,144725.0,101307.5,14472.5,43417.5,57890.0,24810.0
5983790,2017.0,535.0,99240.0,45485.0,267948.0,107179.2,26794.8,-26794.8,0.0,53755.0
5983791,2015.0,144.0,55680.0,76560.0,222720.0,89088.0,111360.0,0.0,44544.0,-20880.0
5983791,2016.0,362.0,60320.0,111360.0,247312.0,123656.0,74193.6,,148387.2,-51040.0
5983791,2017.0,607.0,259840.0,127600.0,1065344.0,426137.6,106534.4,213068.8,213068.8,132240.0
5983795,2015.0,442.0,18240.0,9120.0,51072.0,30643.2,10214.4,-5107.2,0.0,9120.0
5983795,2016.0,67.0,72960.0,95760.0,58368.0,35020.8,23347.2,17510.4,11673.6,-22800.0
5983795,2017.0,216.0,27360.0,9120.0,82080.0,65664.0,16416.0,8208.0,49248.0,18240.0
5983796,2015.0,665.0,222240.0,425960.0,466704.0,326692.8,46670.4,0.0,280022.4,-203720.0
5983796,2016.0,689.0,361140.0,527820.0,469482.0,187792.8,187792.8,187792.8,187792.8,-166680.0
5983796,2017.0,861.0,648200.0,958410.0,2787260.0,1951082.0,836178.0,1114904.0,557452.0,-310210.0
5983797,2015.0,190.0,90480.0,43500.0,81432.0,48859.2,24429.6,-8143.2,0.0,46980.0
5983797,2016.0,793.0,194880.0,191400.0,857472.0,514483.2,85747.2,342988.8,342988.8,3480.0
5983797,2017.0,600.0,261000.0,386280.0,652500.0,261000.0,65250.0,65250.0,130500.0,-125280.0
5983800,2015.0,900.0,24360.0,30450.0,109620.0,76734.0,10962.0,21924.0,65772.0,-6090.0
5983800,2016.0,42.0,113680.0,54810.0,215992.0,107996.0,43198.4,-21599.2,0.0,58870.0
5983800,2017.0,91.0,162400.0,158340.0,194880.0,116928.0,58464.0,0.0,38976.0,4060.0
5983804,2015.0,599.0,88320.0,82800.0,370944.0,259660.8,37094.4,111283.2,74188.8,5520.0
5983804,2016.0,925.0,99360.0,187680.0,466992.0,280195.2,233496.0,46699.2,186796.8,-88320.0
5983804,2017.0,211.0,220800.0,107640.0,88320.0,70656.0,44160.0,-8832.0,0.0,113160.0
5983808,2015.0,913.0,52800.0,101200.0,36960.0,29568.0,7392.0,0.0,14784.0,-48400.0
5983808,2016.0,799.0,15400.0,19800.0,75460.0,52822.0,37730.0,15092.0,15092.0,-4400.0
5983808,2017.0,229.0,17600.0,23100.0,21120.0,8448.0,10560.0,6336.0,4224.0,-5500.0
5983814,2015.0,713.0,12000.0,5625.0,20400.0,8160.0,2040.0,0.0,12240.0,6375.0
5983814,2016.0,717.0,33750.0,66000.0,162000.0,81000.0,81000.0,0.0,32400.0,-32250.0
5983814,2017.0,819.0,37500.0,18375.0,26250.0,21000.0,13125.0,5250.0,15750.0,19125.0
5983816,2015.0,676.0,21280.0,39900.0,12768.0,10214.4,1276.8,1276.8,2553.6,-18620.0
5983816,2016.0,147.0,26600.0,12635.0,42560.0,25536.0,12768.0,8512.0,17024.0,13965.0
5983816,2017.0,910.0,15960.0,7315.0,17556.0,14044.8,3511.2,-1755.6,0.0,8645.0
5983818,2015.0,219.0,140500.0,68845.0,224800.0,179840.0,22480.0,22480.0,134880.0,71655.0
5983818,2016.0,,123640.0,181245.0,197824.0,118694.4,59347.2,39564.8,118694.4,-57605.0
5983818,2017.0,86.0,67440.0,96945.0,182088.0,72835.2,54626.4,18208.8,36417.6,-29505.0
5983819,2015.0,35.0,547950.0,,164385.0,115069.5,65754.0,32877.0,32877.0,-261330.0
5983819,2016.0,395.0,472080.0,927300.0,1227408.0,613704.0,122740.8,0.0,736444.8,-455220.0
5983819,2017.0,424.0,505800.0,248685.0,1770300.0,1062180.0,,-177030.0,0.0,257115.0
5983820,2015.0,583.0,160020.0,304800.0,592074.0,236829.6,59207.4,236829.6,118414.8,-144780.0
5983820,2016.0,189.0,121920.0,114300.0,195072.0,136550.4,97536.0,78028.8,39014.4,7620.0
5983820,2017.0,807.0,68580.0,60960.0,308610.0,216027.0,123444.0,92583.0,61722.0,7620.0
5983822,2015.0,778.0,403200.0,394240.0,1653120.0,826560.0,165312.0,495936.0,991872.0,8960.0
5983822,2016.0,388.0,716800.0,1415680.0,1935360.0,1161216.0,774144.0,387072.0,1161216.0,-698880.0
5983822,2017.0,670.0,152320.0,215040.0,121856.0,85299.2,60928.0,24371.2,48742.4,-62720.0
5983824,2015.0,636.0,50700.0,93600.0,106470.0,63882.0,31941.0,31941.0,42588.0,-42900.0
5983824,2016.0,82.0,273000.0,403650.0,546000.0,,218400.0,109200.0,218400.0,-130650.0
5983824,2017.0,825.0,58500.0,81900.0,146250.0,58500.0,58500.0,,29250.0,-23400.0
5983825,2015.0,38.0,8370.0,16120.0,25110.0,20088.0,10044.0,-2511.0,0.0,-7750.0
5983825,2016.0,823.0,12400.0,24180.0,11160.0,8928.0,2232.0,4464.0,2232.0,-11780.0
5983825,2017.0,847.0,13640.0,19995.0,64108.0,32054.0,32054.0,-6410.8,0.0,-6355.0
5983826,2015.0,653.0,4340.0,4340.0,18228.0,12759.6,7291.2,5468.4,3645.6,0.0
5983826,2016.0,317.0,17360.0,30380.0,62496.0,43747.2,18748.8,6249.6,37497.6,-13020.0
5983826,2017.0,788.0,13020.0,5425.0,65100.0,52080.0,6510.0,19530.0,26040.0,7595.0
5983827,2015.0,342.0,425700.0,417960.0,510840.0,408672.0,51084.0,204336.0,306504.0,7740.0
5983827,2016.0,800.0,464400.0,684990.0,325080.0,195048.0,32508.0,97524.0,130032.0,-220590.0
5983827,2017.0,805.0,100620.0,139320.0,100620.0,50310.0,10062.0,40248.0,20124.0,-38700.0
5983828,2015.0,921.0,7200.0,9900.0,28080.0,14040.0,2808.0,8424.0,5616.0,-2700.0
5983828,2016.0,464.0,6000.0,5400.0,3000.0,1200.0,,900.0,1200.0,600.0
5983828,2017.0,22.0,7200.0,13200.0,33120.0,26496.0,3312.0,6624.0,6624.0,-6000.0
5983833,2015.0,546.0,41940.0,59415.0,46134.0,36907.2,13840.2,9226.8,27680.4,-17475.0
5983833,2016.0,751.0,81550.0,118830.0,163100.0,130480.0,81550.0,0.0,97860.0,-37280.0
5983833,2017.0,365.0,74560.0,144460.0,231136.0,184908.8,46227.2,46227.2,138681.6,-69900.0
5983834,2015.0,172.0,268840.0,262730.0,1182896.0,709737.6,236579.2,473158.4,709737.6,6110.0
5983834,,711.0,293280.0,287170.0,381264.0,190632.0,76252.8,0.0,76252.8,6110.0
5983834,2017.0,371.0,79430.0,146640.0,325663.0,227964.1,65132.6,32566.3,195397.8,-67210.0
5983837,2015.0,200.0,249700.0,490320.0,1023770.0,716639.0,511885.0,204754.0,614262.0,-240620.0
5983837,2016.0,595.0,272400.0,133930.0,136200.0,108960.0,40860.0,-13620.0,0.0,138470.0
5983837,2017.0,474.0,295100.0,145280.0,708240.0,424944.0,283296.0,0.0,283296.0,149820.0
5983838,2015.0,131.0,110600.0,53325.0,519820.0,363874.0,259910.0,103964.0,311892.0,57275.0
5983838,2016.0,235.0,63200.0,29625.0,259120.0,181384.0,25912.0,0.0,155472.0,33575.0
5983838,2017.0,926.0,106650.0,205400.0,362610.0,253827.0,72522.0,108783.0,72522.0,-98750.0
5983839,2015.0,487.0,25040.0,37560.0,80128.0,48076.8,8012.8,0.0,16025.6,-12520.0
5983839,2016.0,89.0,125200.0,178410.0,300480.0,180288.0,90144.0,-30048.0,0.0,-53210.0
5983839,2017.0,889.0,150240.0,215970.0,105168.0,63100.8,21033.6,10516.8,21033.6,-65730.0
5983845,2015.0,22.0,11040.0,3680.0,41952.0,33561.6,4195.2,16780.8,25171.2,7360.0
5983845,2016.0,930.0,73600.0,69920.0,154560.0,92736.0,30912.0,30912.0,,3680.0
5983845,2017.0,,73600.0,69920.0,191360.0,133952.0,95680.0,19136.0,114816.0,3680.0
5983846,2015.0,234.0,4200.0,5850.0,5880.0,3528.0,1176.0,2352.0,3528.0,-1650.0
5983846,2016.0,216.0,7200.0,13800.0,33840.0,16920.0,16920.0,3384.0,6768.0,-6600.0
5983846,2017.0,609.0,13500.0,6600.0,4050.0,1620.0,2025.0,-405.0,0.0,6900.0
5983848,2015.0,244.0,215880.0,208170.0,949872.0,569923.2,474936.0,0.0,189974.4,7710.0
5983848,2016.0,981.0,231300.0,447180.0,485730.0,388584.0,242865.0,145719.0,194292.0,-215880.0
5983848,2017.0,934.0,493440.0,971460.0,1973760.0,1579008.0,592128.0,592128.0,394752.0,-478020.0
5983852,2015.0,189.0,65610.0,87480.0,255879.0,102351.6,127939.5,-25587.9,0.0,-21870.0
5983852,2016.0,27.0,87480.0,120285.0,87480.0,61236.0,17496.0,-8748.0,0.0,-32805.0
5983852,2017.0,826.0,182250.0,349920.0,856575.0,599602.5,85657.5,256972.5,342630.0,-167670.0
5983860,2015.0,38.0,221650.0,435240.0,110825.0,66495.0,11082.5,-11082.5,0.0,-213590.0
5983860,2016.0,551.0,96720.0,46345.0,386880.0,270816.0,193440.0,116064.0,77376.0,50375.0
5983860,,761.0,104780.0,100750.0,335296.0,134118.4,167648.0,33529.6,67059.2,4030.0
5983865,2015.0,277.0,8560.0,2140.0,15408.0,10785.6,1540.8,0.0,3081.6,6420.0
5983865,2016.0,152.0,12840.0,12840.0,14124.0,8474.4,1412.4,4237.2,2824.8,0.0
5983865,2017.0,572.0,34240.0,44940.0,6848.0,2739.2,2739.2,2739.2,4108.8,-10700.0
5983867,2015.0,617.0,121920.0,238760.0,402336.0,160934.4,201168.0,0.0,80467.2,-116840.0
5983867,2016.0,287.0,33020.0,45720.0,128778.0,90144.6,25755.6,38633.4,51511.2,-12700.0
5983867,2017.0,486.0,71120.0,102870.0,64008.0,38404.8,19202.4,6400.8,25603.2,-31750.0
5983869,2015.0,779.0,40460.0,69360.0,194208.0,77683.2,77683.2,19420.8,116524.8,-28900.0
5983869,2016.0,451.0,92480.0,43350.0,249696.0,124848.0,24969.6,-24969.6,0.0,49130.0
5983869,2017.0,718.0,104040.0,49130.0,114444.0,80110.8,45777.6,45777.6,22888.8,54910.0
5983873,2015.0,758.0,107100.0,101150.0,42840.0,21420.0,21420.0,4284.0,17136.0,5950.0
5983873,2016.0,640.0,238000.0,464100.0,1094800.0,547400.0,109480.0,-109480.0,0.0,-226100.0
5983873,2017.0,877.0,130900.0,249900.0,654500.0,392700.0,261800.0,261800.0,261800.0,-119000.0
5983874,,838.0,335500.0,164700.0,1409100.0,704550.0,704550.0,422730.0,845460.0,170800.0
5983874,2016.0,66.0,292800.0,573400.0,1434720.0,860832.0,143472.0,143472.0,860832.0,-280600.0
5983874,2017.0,93.0,317200.0,155550.0,,570960.0,713700.0,142740.0,285480.0,161650.0
5983875,2015.0,496.0,62280.0,85635.0,99648.0,69753.6,9964.8,19929.6,39859.2,-23355.0
5983875,2016.0,452.0,72660.0,33735.0,72660.0,43596.0,7266.0,-7266.0,0.0,38925.0
5983875,2017.0,410.0,124560.0,179055.0,274032.0,164419.2,109612.8,0.0,54806.4,-54495.0
5983877,2015.0,269.0,72960.0,133760.0,116736.0,58368.0,46694.4,11673.6,23347.2,-60800.0
5983877,2016.0,180.0,60800.0,27360.0,12160.0,9728.0,6080.0,4864.0,7296.0,33440.0
5983877,2017.0,177.0,145920.0,69920.0,145920.0,58368.0,58368.0,58368.0,29184.0,76000.0
5983880,2015.0,818.0,22200.0,20350.0,48840.0,19536.0,9768.0,9768.0,19536.0,1850.0
5983880,2016.0,748.0,120250.0,236800.0,456950.0,319865.0,91390.0,137085.0,91390.0,-116550.0
5983880,2017.0,114.0,51800.0,74925.0,93240.0,55944.0,9324.0,37296.0,37296.0,-23125.0
5983881,2015.0,339.0,17500.0,28000.0,26250.0,21000.0,10500.0,2625.0,15750.0,-10500.0
5983881,2016.0,296.0,63000.0,59500.0,302400.0,120960.0,90720.0,120960.0,120960.0,3500.0
5983881,2017.0,353.0,73500.0,70000.0,44100.0,30870.0,8820.0,8820.0,8820.0,3500.0
5983884,2015.0,391.0,19920.0,6640.0,85656.0,59959.2,25696.8,-8565.6,0.0,13280.0
5983884,2016.0,580.0,39840.0,33200.0,115536.0,46214.4,57768.0,23107.2,69321.6,6640.0
5983884,2017.0,496.0,99600.0,46480.0,209160.0,146412.0,83664.0,62748.0,125496.0,53120.0
5983885,2015.0,372.0,38990.0,16710.0,42889.0,34311.2,12866.7,-4288.9,0.0,22280.0
5983885,2016.0,868.0,133680.0,256220.0,160416.0,128332.8,16041.6,64166.4,96249.6,-122540.0
5983885,2017.0,167.0,250650.0,367620.0,501300.0,250650.0,50130.0,150390.0,100260.0,-116970.0
5983887,2015.0,978.0,85600.0,83460.0,51360.0,20544.0,25680.0,5136.0,30816.0,2140.0
5983887,2016.0,747.0,23540.0,42800.0,18832.0,15065.6,9416.0,1883.2,3766.4,-19260.0
5983887,2017.0,261.0,51360.0,98440.0,159216.0,95529.6,63686.4,15921.6,95529.6,-47080.0
5983890,2015.0,590.0,31780.0,14755.0,98518.0,68962.6,19703.6,-9851.8,0.0,17025.0
5983890,2016.0,753.0,170250.0,167980.0,289425.0,144712.5,86827.5,57885.0,57885.0,2270.0
5983890,2017.0,162.0,181600.0,89665.0,108960.0,87168.0,21792.0,-10896.0,0.0,91935.0
5983891,2015.0,,283200.0,278480.0,453120.0,226560.0,226560.0,45312.0,90624.0,4720.0
5983891,2016.0,452.0,226560.0,221840.0,1087488.0,543744.0,434995.2,-108748.8,0.0,4720.0
5983891,2017.0,981.0,240720.0,354000.0,770304.0,385152.0,231091.2,231091.2,462182.4,-113280.0
5983892,2015.0,856.0,54720.0,45600.0,5472.0,3283.2,547.2,0.0,1094.4,9120.0
5983892,2016.0,381.0,54720.0,22800.0,180576.0,72230.4,18057.6,72230.4,108345.6,31920.0
5983892,2017.0,540.0,182400.0,346560.0,674880.0,404928.0,202464.0,67488.0,269952.0,-164160.0
5983895,2015.0,911.0,36300.0,33000.0,181500.0,145200.0,90750.0,72600.0,36300.0,3300.0
5983895,2016.0,587.0,198000.0,292050.0,415800.0,332640.0,124740.0,166320.0,249480.0,-94050.0
5983895,2017.0,439.0,128700.0,250800.0,501930.0,250965.0,150579.0,150579.0,200772.0,-122100.0
5983896,2015.0,640.0,14350.0,5740.0,7175.0,3587.5,3587.5,2152.5,1435.0,8610.0
5983896,2016.0,936.0,28700.0,25830.0,60270.0,36162.0,6027.0,0.0,24108.0,2870.0
5983896,2017.0,464.0,8610.0,2870.0,4305.0,3013.5,430.5,,861.0,5740.0
5983897,2015.0,868.0,242000.0,118250.0,992200.0,396880.0,297660.0,0.0,595320.0,123750.0
5983897,2016.0,92.0,66000.0,30250.0,270600.0,162360.0,108240.0,108240.0,108240.0,35750.0
5983897,2017.0,386.0,71500.0,99000.0,193050.0,135135.0,57915.0,0.0,77220.0,-27500.0
5983899,2015.0,436.0,21480.0,19690.0,38664.0,15465.6,7732.8,3866.4,23198.4,1790.0
5983899,2016.0,660.0,8950.0,7160.0,6265.0,3132.5,1253.0,1253.0,3759.0,1790.0
5983899,2017.0,214.0,53700.0,25955.0,252390.0,176673.0,25239.0,25239.0,151434.0,27745.0
5983900,2015.0,551.0,371800.0,546975.0,1375660.0,962962.0,550264.0,412698.0,825396.0,-175175.0
5983900,2016.0,873.0,500500.0,493350.0,1401400.0,700700.0,420420.0,420420.0,560560.0,7150.0
5983900,2017.0,726.0,214500.0,311025.0,343200.0,240240.0,137280.0,102960.0,205920.0,-96525.0
5983902,2015.0,945.0,12320.0,10780.0,36960.0,18480.0,,0.0,14784.0,1540.0
5983902,2016.0,292.0,7700.0,9240.0,24640.0,9856.0,4928.0,-2464.0,0.0,-1540.0
5983902,2017.0,167.0,46200.0,89320.0,50820.0,25410.0,15246.0,0.0,30492.0,-43120.0
5983903,2015.0,264.0,146400.0,68320.0,102480.0,51240.0,51240.0,40992.0,40992.0,78080.0
5983903,2016.0,184.0,312320.0,151280.0,1155584.0,924467.2,577792.0,-115558.4,0.0,161040.0
5983903,2017.0,639.0,497760.0,488000.0,1194624.0,716774.4,358387.2,477849.6,477849.6,9760.0
5983906,2015.0,466.0,105950.0,48900.0,264875.0,185412.5,52975.0,105950.0,52975.0,57050.0
5983906,2016.0,601.0,342300.0,501225.0,1403430.0,701715.0,421029.0,140343.0,561372.0,-158925.0
5983906,2017.0,194.0,122250.0,228200.0,134475.0,67237.5,53790.0,0.0,80685.0,-105950.0
5983907,2015.0,546.0,88200.0,43365.0,238140.0,95256.0,47628.0,95256.0,95256.0,44835.0
5983907,2016.0,332.0,117600.0,58065.0,458640.0,229320.0,45864.0,-45864.0,0.0,59535.0
5983907,2017.0,188.0,49980.0,72765.0,19992.0,15993.6,3998.4,-1999.2,0.0,-22785.0
5983910,2015.0,610.0,8940.0,4470.0,32184.0,25747.2,6436.8,12873.6,6436.8,4470.0
5983910,2016.0,534.0,17880.0,20115.0,55428.0,27714.0,5542.8,0.0,33256.8,-2235.0
5983910,2017.0,733.0,67050.0,93870.0,201150.0,120690.0,20115.0,0.0,80460.0,-26820.0
5983920,2015.0,928.0,4200.0,7840.0,5460.0,3276.0,546.0,1092.0,1092.0,-3640.0
5983920,2016.0,282.0,22400.0,44240.0,71680.0,43008.0,21504.0,-7168.0,0.0,-21840.0
5983920,2017.0,421.0,23800.0,23520.0,71400.0,28560.0,21420.0,0.0,28560.0,280.0
5983921,2015.0,66.0,72400.0,32580.0,260640.0,208512.0,26064.0,78192.0,104256.0,39820.0
5983921,2016.0,766.0,86880.0,39820.0,,34752.0,8688.0,0.0,26064.0,47060.0
5983921,2017.0,,115840.0,162900.0,243264.0,97305.6,48652.8,-24326.4,0.0,-47060.0
5983922,2015.0,398.0,81600.0,152320.0,236640.0,165648.0,23664.0,70992.0,94656.0,-70720.0
5983922,2016.0,519.0,21760.0,8160.0,17408.0,8704.0,8704.0,6963.2,6963.2,13600.0
5983922,2017.0,447.0,54400.0,73440.0,21760.0,15232.0,2176.0,8704.0,8704.0,-19040.0
5983925,2015.0,664.0,2950.0,2360.0,5605.0,4484.0,2802.5,2242.0,3363.0,590.0
5983925,2016.0,157.0,17700.0,25665.0,83190.0,66552.0,24957.0,8319.0,16638.0,-7965.0
5983925,2017.0,668.0,12390.0,23600.0,42126.0,21063.0,21063.0,8425.2,8425.2,-11210.0
5983927,2015.0,567.0,72400.0,103170.0,333040.0,166520.0,133216.0,-33304.0,0.0,-30770.0
5983927,2016.0,873.0,90500.0,173760.0,434400.0,347520.0,173760.0,,260640.0,-83260.0
5983927,2017.0,681.0,86880.0,83260.0,390960.0,273672.0,156384.0,156384.0,156384.0,3620.0
5983929,2015.0,384.0,2160.0,3960.0,6048.0,3024.0,604.8,1209.6,3628.8,-1800.0
5983929,2016.0,38.0,6300.0,9180.0,9450.0,5670.0,4725.0,0.0,3780.0,-2880.0
5983929,2017.0,336.0,7200.0,14040.0,7200.0,5040.0,3600.0,0.0,2880.0,-6840.0
5983932,2015.0,406.0,19620.0,4905.0,5886.0,2943.0,1765.8,588.6,3531.6,14715.0
5983932,2016.0,629.0,19620.0,9810.0,25506.0,17854.2,10202.4,10202.4,5101.2,9810.0
5983932,2017.0,396.0,147150.0,206010.0,500310.0,400248.0,250155.0,100062.0,100062.0,-58860.0
5983933,2015.0,529.0,585200.0,288420.0,1989680.0,1591744.0,596904.0,198968.0,1193808.0,296780.0
5983933,2016.0,340.0,125400.0,,313500.0,156750.0,156750.0,125400.0,188100.0,66880.0
5983933,2017.0,159.0,133760.0,125400.0,267520.0,133760.0,107008.0,80256.0,107008.0,8360.0
5983936,2015.0,494.0,360800.0,527670.0,1262800.0,631400.0,505120.0,252560.0,505120.0,-166870.0
5983936,2016.0,646.0,99220.0,180400.0,287738.0,172642.8,143869.0,0.0,115095.2,-81180.0
5983936,2017.0,603.0,216480.0,414920.0,303072.0,151536.0,30307.2,30307.2,181843.2,-198440.0
5983937,2015.0,390.0,8680.0,9765.0,39060.0,15624.0,11718.0,11718.0,7812.0,-1085.0
5983937,2016.0,567.0,17360.0,22785.0,85064.0,59544.8,17012.8,0.0,34025.6,-5425.0
5983937,2017.0,38.0,32550.0,15190.0,152985.0,76492.5,61194.0,0.0,61194.0,17360.0
5983938,2015.0,609.0,409920.0,402600.0,901824.0,631276.8,360729.6,180364.8,360729.6,7320.0
5983938,2016.0,451.0,549000.0,541680.0,988200.0,,296460.0,395280.0,197640.0,7320.0
5983938,2017.0,506.0,117120.0,164700.0,23424.0,11712.0,2342.4,-2342.4,0.0,-47580.0
5983939,2015.0,335.0,11580.0,7720.0,24318.0,9727.2,4863.6,2431.8,14590.8,3860.0
5983939,2016.0,248.0,38600.0,52110.0,135100.0,67550.0,13510.0,13510.0,27020.0,-13510.0
5983939,2017.0,27.0,46320.0,84920.0,217704.0,87081.6,21770.4,43540.8,87081.6,-38600.0
5983943,2015.0,408.0,127600.0,121800.0,535920.0,428736.0,107184.0,107184.0,107184.0,5800.0
5983943,2016.0,828.0,278400.0,408900.0,27840.0,13920.0,13920.0,2784.0,11136.0,-130500.0
5983943,,434.0,226200.0,220400.0,429780.0,343824.0,128934.0,85956.0,257868.0,5800.0
5983944,2015.0,820.0,293650.0,427890.0,910315.0,637220.5,364126.0,364126.0,546189.0,-134240.0
5983944,2016.0,255.0,67120.0,29365.0,261768.0,183237.6,52353.6,0.0,157060.8,37755.0
5983944,2017.0,348.0,377550.0,184580.0,1774485.0,1064691.0,354897.0,532345.5,1064691.0,192970.0
5983945,2015.0,77.0,28560.0,39270.0,17136.0,10281.6,8568.0,1713.6,3427.2,-10710.0
5983945,2016.0,526.0,38080.0,71400.0,79968.0,47980.8,23990.4,7996.8,31987.2,-33320.0
5983945,2017.0,647.0,35700.0,66640.0,14280.0,8568.0,1428.0,4284.0,8568.0,-30940.0
5983946,2015.0,1000.0,43500.0,21315.0,134850.0,107880.0,53940.0,40455.0,26970.0,22185.0
5983946,2016.0,511.0,19140.0,27405.0,34452.0,27561.6,13780.8,-3445.2,0.0,-8265.0
5983946,2017.0,238.0,20880.0,20010.0,73080.0,43848.0,29232.0,7308.0,14616.0,870.0
5983948,2015.0,112.0,33320.0,16065.0,6664.0,4664.8,1332.8,1999.2,3998.4,17255.0
5983948,2016.0,52.0,19040.0,8925.0,,31987.2,31987.2,31987.2,47980.8,10115.0
5983948,2017.0,318.0,32130.0,46410.0,32130.0,22491.0,9639.0,0.0,19278.0,-14280.0
5983950,2015.0,347.0,24640.0,33600.0,14784.0,10348.8,2956.8,1478.4,2956.8,-8960.0
5983950,2016.0,285.0,107520.0,157920.0,494592.0,247296.0,247296.0,148377.6,98918.4,-50400.0
5983950,2017.0,559.0,145600.0,71680.0,116480.0,46592.0,58240.0,46592.0,46592.0,73920.0
5983952,,151.0,41300.0,61065.0,45430.0,,18172.0,18172.0,27258.0,-19765.0
5983952,2016.0,559.0,8850.0,4130.0,15045.0,7522.5,4513.5,-1504.5,0.0,4720.0
5983952,2017.0,203.0,9440.0,17700.0,22656.0,18124.8,2265.6,6796.8,4531.2,-8260.0
5983953,2015.0,796.0,481040.0,708675.0,1779848.0,1245893.6,889924.0,355969.6,1067908.8,-227635.0
5983953,2016.0,303.0,386550.0,188980.0,889065.0,355626.0,88906.5,-88906.5,0.0,197570.0
5983953,2017.0,475.0,687200.0,678610.0,206160.0,82464.0,41232.0,0.0,82464.0,8590.0
5983955,2015.0,167.0,574600.0,282880.0,287300.0,143650.0,28730.0,28730.0,114920.0,291720.0
5983955,2016.0,268.0,247520.0,358020.0,841568.0,336627.2,420784.0,-84156.8,0.0,-110500.0
5983955,2017.0,442.0,530400.0,782340.0,1379040.0,827424.0,413712.0,275808.0,275808.0,-251940.0
5983961,2015.0,517.0,48840.0,88800.0,214896.0,128937.6,107448.0,85958.4,42979.2,-39960.0
5983961,2016.0,24.0,53280.0,97680.0,170496.0,85248.0,68198.4,-17049.6,0.0,-44400.0
5983961,2017.0,169.0,288600.0,426240.0,57720.0,40404.0,17316.0,5772.0,23088.0,-137640.0
5983964,2015.0,755.0,452480.0,666600.0,995456.0,696819.2,497728.0,199091.2,597273.6,-214120.0
5983964,2016.0,206.0,484800.0,953440.0,484800.0,242400.0,48480.0,48480.0,193920.0,-468640.0
5983964,2017.0,98.0,646400.0,957480.0,3232000.0,2262400.0,1292800.0,969600.0,1939200.0,-311080.0
5983965,2015.0,101.0,124480.0,116700.0,497920.0,348544.0,99584.0,99584.0,199168.0,7780.0
5983965,2016.0,611.0,77800.0,70020.0,38900.0,27230.0,11670.0,3890.0,7780.0,7780.0
5983965,,363.0,140040.0,66130.0,392112.0,196056.0,196056.0,78422.4,156844.8,73910.0
5983967,2015.0,131.0,24400.0,19520.0,26840.0,10736.0,13420.0,-2684.0,0.0,4880.0
5983967,2016.0,284.0,29280.0,24400.0,14640.0,10248.0,2928.0,5856.0,8784.0,4880.0
5983967,2017.0,51.0,29280.0,12200.0,38064.0,26644.8,11419.2,-3806.4,0.0,17080.0
5983968,2015.0,329.0,220500.0,107100.0,110250.0,88200.0,33075.0,33075.0,44100.0,113400.0
5983968,2016.0,738.0,252000.0,245700.0,302400.0,181440.0,90720.0,120960.0,181440.0,6300.0
5983968,2017.0,459.0,170100.0,327600.0,476280.0,238140.0,95256.0,-47628.0,0.0,-157500.0
5983969,2015.0,651.0,19350.0,15480.0,15480.0,7740.0,4644.0,6192.0,3096.0,3870.0
5983969,2016.0,546.0,7740.0,3870.0,2322.0,1857.6,232.2,0.0,1393.2,3870.0
5983969,2017.0,952.0,23220.0,19350.0,60372.0,30186.0,24148.8,6037.2,36223.2,3870.0
5983971,,815.0,5550.0,7770.0,3885.0,1942.5,388.5,777.0,1554.0,-2220.0
5983971,2016.0,853.0,8880.0,8510.0,21312.0,17049.6,4262.4,6393.6,4262.4,370.0
