ID,reg_time,reg_money,service_type,area,ent_type,cont_type,cid,stock_rate,flag
5981468,2014.0,8510.0,服务业,湖北,合伙企业,企业法人,11468.0,0.81,0.0
5981469,2007.0,520.0,零售业,广东,农民专业合作社,自然人,11469.0,0.63,0.0
5981471,2000.0,6870.0,社区服务,福建,集体所有制企业,企业法人,11471.0,0.62,0.0
5981472,2005.0,7970.0,社区服务,湖南,有限责任公司,企业法人,11472.0,0.77,0.0
5981473,2000.0,5860.0,商业服务业,福建,集体所有制企业,自然人,11473.0,0.65,0.0
5981475,2011.0,6010.0,商业服务业,广东,合伙企业,企业法人,11475.0,0.99,0.0
5981476,2014.0,3410.0,商业服务业,湖北,有限责任公司,自然人,11476.0,0.64,0.0
5981482,2004.0,880.0,交通运输业,广东,合伙企业,自然人,11482.0,0.77,0.0
5981483,2001.0,4130.0,零售业,湖南,集体所有制企业,自然人,11483.0,0.77,0.0
5981484,2013.0,4500.0,交通运输业,湖北,集体所有制企业,企业法人,11484.0,0.91,0.0
5981488,2010.0,9500.0,工业,山东,合伙企业,企业法人,11488.0,0.99,0.0
5981489,2001.0,1770.0,社区服务,江西,股份有限公司,自然人,11489.0,0.53,0.0
5981491,2002.0,7380.0,服务业,湖北,农民专业合作社,企业法人,11491.0,0.7,0.0
5981492,2010.0,1440.0,工业,广东,有限责任公司,自然人,11492.0,0.54,0.0
5981494,2001.0,1580.0,商业服务业,江西,股份有限公司,企业法人,11494.0,0.87,0.0
5981496,2012.0,5390.0,零售业,福建,合伙企业,企业法人,11496.0,0.64,0.0
5981497,2006.0,7440.0,工业,山东,股份有限公司,企业法人,11497.0,0.71,0.0
5981498,2003.0,610.0,工业,江西,合伙企业,企业法人,11498.0,0.69,0.0
5981500,2010.0,9640.0,零售业,山东,农民专业合作社,企业法人,11500.0,0.87,0.0
5981502,2003.0,5390.0,社区服务,广西,股份有限公司,企业法人,11502.0,0.52,0.0
5981504,2000.0,5930.0,社区服务,湖南,股份有限公司,自然人,11504.0,0.87,0.0
5981505,2007.0,8920.0,零售业,湖南,有限责任公司,企业法人,11505.0,0.74,0.0
5981506,2000.0,2670.0,商业服务业,湖北,有限责任公司,企业法人,11506.0,0.53,0.0
5981507,2014.0,4610.0,交通运输业,广东,集体所有制企业,企业法人,11507.0,0.59,0.0
5981508,2000.0,6200.0,零售业,江西,集体所有制企业,自然人,11508.0,0.89,0.0
5981509,2012.0,8910.0,工业,江西,有限责任公司,自然人,11509.0,0.9,0.0
5981510,2011.0,2280.0,商业服务业,湖北,有限责任公司,自然人,11510.0,0.64,0.0
5981512,2005.0,360.0,交通运输业,湖南,股份有限公司,自然人,11512.0,0.7,0.0
5981513,2010.0,3690.0,零售业,湖北,股份有限公司,企业法人,11513.0,0.92,0.0
5981516,2013.0,6340.0,交通运输业,广东,合伙企业,,11516.0,0.97,0.0
5981518,2012.0,2000.0,商业服务业,湖南,合伙企业,自然人,11518.0,0.53,0.0
5981519,2003.0,4710.0,工业,福建,合伙企业,自然人,11519.0,0.69,0.0
5981525,2011.0,8260.0,服务业,广东,合伙企业,企业法人,11525.0,0.88,0.0
5981526,2005.0,8510.0,商业服务业,湖北,农民专业合作社,企业法人,11526.0,0.65,0.0
5981527,2007.0,2590.0,服务业,湖南,有限责任公司,自然人,11527.0,0.54,0.0
5981532,2004.0,6770.0,服务业,福建,农民专业合作社,企业法人,11532.0,0.7,0.0
5981538,2008.0,6110.0,交通运输业,广西,农民专业合作社,企业法人,11538.0,0.61,0.0
5981540,2007.0,7000.0,交通运输业,广东,有限责任公司,自然人,11540.0,0.84,0.0
5981541,2010.0,620.0,零售业,湖南,合伙企业,自然人,11541.0,0.73,0.0
5981543,2001.0,890.0,工业,山东,合伙企业,企业法人,11543.0,0.96,0.0
5981544,2005.0,7430.0,社区服务,湖南,集体所有制企业,自然人,11544.0,0.95,0.0
5981546,2009.0,3720.0,交通运输业,湖北,合伙企业,自然人,11546.0,0.65,0.0
5981547,2003.0,3700.0,交通运输业,湖北,合伙企业,企业法人,11547.0,0.78,0.0
5981549,2009.0,6810.0,工业,山东,合伙企业,自然人,11549.0,0.76,0.0
5981554,2002.0,290.0,服务业,湖北,股份有限公司,企业法人,11554.0,0.91,0.0
5981557,2009.0,5290.0,工业,广东,有限责任公司,自然人,11557.0,0.95,
5981561,2009.0,1120.0,社区服务,广东,有限责任公司,企业法人,11561.0,0.75,0.0
5981564,2001.0,2230.0,零售业,湖北,有限责任公司,自然人,11564.0,0.58,0.0
5981566,2005.0,5240.0,交通运输业,广西,合伙企业,企业法人,11566.0,0.76,0.0
5981568,2001.0,1530.0,交通运输业,广西,有限责任公司,企业法人,11568.0,0.88,0.0
5981571,2011.0,5290.0,商业服务业,广东,农民专业合作社,自然人,11571.0,0.91,0.0
5981574,2014.0,6990.0,交通运输业,山东,农民专业合作社,企业法人,11574.0,0.62,0.0
5981576,2003.0,170.0,交通运输业,湖北,合伙企业,企业法人,11576.0,0.79,0.0
5981579,2005.0,4640.0,商业服务业,广东,合伙企业,自然人,11579.0,0.65,0.0
5981580,2010.0,2850.0,商业服务业,江西,股份有限公司,自然人,11580.0,0.71,0.0
5981582,2014.0,9590.0,工业,湖南,集体所有制企业,自然人,11582.0,0.58,0.0
5981584,2012.0,3100.0,交通运输业,广西,有限责任公司,自然人,11584.0,0.55,0.0
5981585,2010.0,7620.0,商业服务业,广西,有限责任公司,企业法人,11585.0,0.6,0.0
5981590,2008.0,4240.0,商业服务业,福建,合伙企业,自然人,11590.0,0.53,0.0
5981592,2002.0,2190.0,交通运输业,广西,合伙企业,自然人,11592.0,0.63,0.0
5981593,2010.0,6450.0,社区服务,江西,农民专业合作社,自然人,11593.0,,0.0
5981595,2005.0,4740.0,服务业,广东,有限责任公司,企业法人,11595.0,0.96,0.0
5981596,2008.0,7360.0,服务业,福建,股份有限公司,自然人,11596.0,0.84,0.0
5981598,2010.0,120.0,交通运输业,山东,合伙企业,自然人,11598.0,0.57,0.0
5981599,2014.0,830.0,零售业,江西,有限责任公司,自然人,11599.0,0.87,0.0
5981602,2003.0,6340.0,交通运输业,广东,股份有限公司,自然人,11602.0,,0.0
5981604,2002.0,7290.0,服务业,山东,有限责任公司,自然人,11604.0,0.53,0.0
5981605,2012.0,6980.0,工业,广西,股份有限公司,企业法人,11605.0,0.92,0.0
5981606,2007.0,4070.0,商业服务业,福建,农民专业合作社,企业法人,11606.0,0.58,0.0
5981607,2007.0,8270.0,服务业,广西,有限责任公司,自然人,11607.0,0.63,0.0
5981609,2000.0,7790.0,社区服务,山东,合伙企业,企业法人,11609.0,0.8,0.0
5981612,2010.0,8180.0,交通运输业,江西,集体所有制企业,企业法人,11612.0,0.63,0.0
5981619,2014.0,3300.0,零售业,广西,有限责任公司,自然人,11619.0,0.54,0.0
5981620,2006.0,6390.0,零售业,湖南,有限责任公司,自然人,11620.0,0.91,0.0
5981626,2005.0,2640.0,交通运输业,江西,农民专业合作社,企业法人,11626.0,0.96,0.0
5981627,2000.0,2290.0,零售业,广东,有限责任公司,企业法人,11627.0,0.97,0.0
5981629,2013.0,7090.0,商业服务业,湖北,农民专业合作社,自然人,11629.0,0.53,0.0
5981635,2005.0,9400.0,工业,广东,有限责任公司,企业法人,11635.0,0.99,0.0
5981636,2000.0,1900.0,社区服务,福建,农民专业合作社,企业法人,11636.0,0.58,0.0
5981637,2013.0,1100.0,交通运输业,江西,有限责任公司,企业法人,11637.0,0.99,0.0
5981640,2014.0,3530.0,服务业,江西,有限责任公司,企业法人,11640.0,0.99,0.0
5981642,2004.0,9670.0,零售业,山东,合伙企业,企业法人,11642.0,0.8,0.0
5981645,2014.0,7600.0,服务业,福建,股份有限公司,自然人,11645.0,0.92,0.0
5981646,2000.0,9640.0,零售业,山东,集体所有制企业,企业法人,11646.0,0.69,0.0
5981649,2006.0,7520.0,零售业,湖北,合伙企业,企业法人,11649.0,0.9,0.0
5981650,2008.0,710.0,社区服务,江西,合伙企业,自然人,11650.0,0.66,0.0
5981651,2010.0,4700.0,服务业,广西,合伙企业,自然人,11651.0,0.99,0.0
5981652,2000.0,3180.0,社区服务,广西,股份有限公司,企业法人,11652.0,0.58,0.0
5981655,2014.0,5970.0,零售业,山东,股份有限公司,自然人,11655.0,0.89,0.0
5981656,2006.0,290.0,商业服务业,福建,集体所有制企业,企业法人,11656.0,0.53,0.0
5981659,2001.0,7790.0,交通运输业,福建,股份有限公司,企业法人,11659.0,0.64,0.0
5981660,2011.0,6000.0,服务业,湖北,有限责任公司,自然人,11660.0,0.94,0.0
5981661,2010.0,6460.0,服务业,江西,股份有限公司,自然人,11661.0,0.95,0.0
5981662,2009.0,6490.0,工业,广东,有限责任公司,自然人,11662.0,0.81,0.0
5981663,2005.0,3070.0,交通运输业,广西,集体所有制企业,自然人,11663.0,0.87,0.0
5981664,2007.0,7540.0,零售业,广东,有限责任公司,自然人,11664.0,0.89,0.0
5981666,2012.0,7590.0,工业,广西,有限责任公司,企业法人,11666.0,0.74,0.0
5981673,2009.0,4440.0,交通运输业,山东,,企业法人,11673.0,0.62,0.0
5981674,2007.0,770.0,服务业,广东,合伙企业,企业法人,11674.0,0.62,0.0
5981677,2014.0,8930.0,服务业,湖南,农民专业合作社,企业法人,11677.0,0.74,0.0
5981679,2011.0,9760.0,社区服务,湖南,集体所有制企业,企业法人,11679.0,0.52,0.0
5981680,2002.0,640.0,零售业,湖北,有限责任公司,企业法人,11680.0,0.69,0.0
5981681,2010.0,6850.0,工业,广西,农民专业合作社,企业法人,11681.0,0.93,0.0
5981686,2012.0,4570.0,交通运输业,湖南,农民专业合作社,企业法人,11686.0,0.67,0.0
5981688,2006.0,8400.0,社区服务,广东,合伙企业,企业法人,11688.0,0.66,0.0
5981689,2009.0,370.0,零售业,山东,股份有限公司,自然人,11689.0,0.66,0.0
5981690,2009.0,3630.0,服务业,湖北,有限责任公司,自然人,11690.0,0.98,0.0
5981691,2009.0,6680.0,交通运输业,山东,集体所有制企业,,11691.0,0.53,0.0
5981692,2001.0,9930.0,工业,湖北,有限责任公司,自然人,11692.0,0.53,0.0
5981697,2014.0,9420.0,服务业,湖南,集体所有制企业,自然人,11697.0,0.84,0.0
5981698,2010.0,2130.0,交通运输业,山东,有限责任公司,自然人,11698.0,0.95,0.0
5981699,2011.0,9290.0,交通运输业,福建,股份有限公司,自然人,11699.0,0.79,0.0
5981700,2012.0,9180.0,交通运输业,广西,集体所有制企业,企业法人,11700.0,0.78,0.0
5981702,2001.0,9990.0,服务业,江西,有限责任公司,企业法人,11702.0,0.79,0.0
5981703,2003.0,9160.0,零售业,湖南,有限责任公司,自然人,11703.0,0.67,0.0
5981705,2004.0,8330.0,零售业,广东,集体所有制企业,企业法人,11705.0,0.75,0.0
5981706,2014.0,1570.0,社区服务,广东,集体所有制企业,企业法人,11706.0,0.65,0.0
5981707,2011.0,3100.0,服务业,江西,合伙企业,企业法人,11707.0,0.74,0.0
5981708,2001.0,9190.0,工业,广东,股份有限公司,企业法人,11708.0,0.93,0.0
5981710,2011.0,3390.0,交通运输业,福建,有限责任公司,自然人,11710.0,0.94,0.0
5981711,2001.0,5290.0,商业服务业,湖南,,,11711.0,0.82,0.0
5981713,2002.0,2680.0,零售业,湖北,有限责任公司,企业法人,11713.0,0.55,0.0
5981715,2003.0,8210.0,服务业,山东,股份有限公司,自然人,11715.0,0.91,0.0
5981719,2002.0,9550.0,服务业,江西,农民专业合作社,自然人,11719.0,0.63,0.0
5981720,2003.0,9980.0,工业,广东,有限责任公司,企业法人,11720.0,0.83,0.0
5981721,2014.0,4500.0,工业,山东,农民专业合作社,自然人,11721.0,0.7,0.0
5981723,2007.0,5590.0,服务业,福建,有限责任公司,企业法人,11723.0,0.96,0.0
5981725,2011.0,1180.0,交通运输业,江西,有限责任公司,自然人,11725.0,0.94,0.0
5981726,2009.0,6040.0,零售业,福建,集体所有制企业,自然人,11726.0,0.85,0.0
5981727,2007.0,6210.0,交通运输业,湖北,合伙企业,企业法人,11727.0,0.83,0.0
5981728,2010.0,780.0,交通运输业,福建,股份有限公司,自然人,11728.0,0.89,0.0
5981729,2001.0,5570.0,社区服务,广东,有限责任公司,自然人,11729.0,1.0,0.0
5981731,2001.0,1200.0,工业,山东,农民专业合作社,企业法人,11731.0,0.54,0.0
5981733,2002.0,1420.0,零售业,江西,股份有限公司,企业法人,11733.0,0.74,0.0
5981734,2006.0,7530.0,商业服务业,湖北,农民专业合作社,企业法人,11734.0,0.99,0.0
5981736,2012.0,7000.0,服务业,江西,股份有限公司,企业法人,11736.0,0.95,0.0
5981738,2005.0,4100.0,交通运输业,广西,股份有限公司,自然人,11738.0,0.79,0.0
5981741,2014.0,1780.0,工业,江西,农民专业合作社,自然人,11741.0,0.78,0.0
5981743,2014.0,4880.0,商业服务业,湖南,合伙企业,自然人,11743.0,0.66,0.0
5981748,2001.0,1850.0,服务业,山东,农民专业合作社,企业法人,11748.0,0.8,0.0
5981754,2011.0,7450.0,交通运输业,湖南,股份有限公司,企业法人,11754.0,,0.0
5981756,2014.0,2200.0,工业,湖南,农民专业合作社,自然人,11756.0,0.92,0.0
5981760,2012.0,1080.0,服务业,山东,合伙企业,自然人,11760.0,0.52,0.0
5981764,2008.0,780.0,零售业,广东,有限责任公司,自然人,11764.0,0.63,0.0
5981766,2006.0,6570.0,工业,山东,农民专业合作社,企业法人,11766.0,0.53,0.0
5981767,2008.0,5000.0,工业,广东,集体所有制企业,自然人,11767.0,0.7,0.0
5981768,2014.0,9630.0,工业,广东,有限责任公司,企业法人,11768.0,0.62,0.0
5981769,2013.0,9990.0,服务业,山东,股份有限公司,自然人,11769.0,0.56,0.0
5981772,2000.0,5790.0,工业,湖北,有限责任公司,企业法人,11772.0,0.62,0.0
5981774,2000.0,3770.0,商业服务业,江西,农民专业合作社,企业法人,11774.0,0.87,0.0
5981775,2013.0,3100.0,服务业,福建,股份有限公司,自然人,11775.0,0.62,0.0
5981779,2013.0,940.0,服务业,湖北,有限责任公司,自然人,11779.0,0.65,0.0
5981780,2001.0,5810.0,交通运输业,广东,合伙企业,企业法人,11780.0,0.79,
5981783,2009.0,2340.0,社区服务,江西,有限责任公司,企业法人,11783.0,0.78,0.0
5981784,2010.0,3970.0,商业服务业,湖南,集体所有制企业,自然人,11784.0,0.95,0.0
5981785,2003.0,8130.0,零售业,山东,合伙企业,自然人,11785.0,0.76,0.0
5981793,2013.0,5410.0,商业服务业,湖北,农民专业合作社,企业法人,11793.0,,0.0
5981794,2013.0,9380.0,社区服务,福建,农民专业合作社,企业法人,11794.0,0.53,0.0
5981796,2004.0,8520.0,社区服务,福建,合伙企业,自然人,11796.0,0.72,0.0
5981798,2001.0,5160.0,工业,山东,农民专业合作社,企业法人,11798.0,0.89,0.0
5981800,2001.0,8290.0,交通运输业,湖北,股份有限公司,企业法人,11800.0,0.85,0.0
5981802,2002.0,560.0,服务业,湖南,有限责任公司,企业法人,11802.0,0.75,0.0
5981803,2013.0,5400.0,,广东,有限责任公司,自然人,11803.0,0.51,0.0
5981804,2000.0,4930.0,工业,广西,有限责任公司,企业法人,11804.0,0.75,0.0
5981805,2004.0,2620.0,服务业,福建,有限责任公司,企业法人,11805.0,0.91,0.0
5981806,2003.0,8790.0,工业,江西,有限责任公司,企业法人,11806.0,0.97,0.0
5981810,2014.0,6370.0,工业,山东,集体所有制企业,企业法人,11810.0,0.87,0.0
5981812,2001.0,7220.0,工业,广西,合伙企业,企业法人,11812.0,0.74,0.0
5981813,2007.0,1720.0,工业,湖北,集体所有制企业,企业法人,11813.0,0.53,0.0
5981814,2009.0,9780.0,商业服务业,广东,股份有限公司,企业法人,11814.0,0.73,0.0
5981815,2006.0,6640.0,交通运输业,福建,农民专业合作社,企业法人,11815.0,0.89,0.0
5981821,2004.0,9150.0,,广东,农民专业合作社,企业法人,11821.0,0.8,0.0
5981824,2009.0,7480.0,服务业,福建,股份有限公司,自然人,11824.0,0.56,0.0
5981825,2006.0,6240.0,社区服务,湖南,股份有限公司,自然人,11825.0,0.85,0.0
5981826,2005.0,4020.0,服务业,江西,股份有限公司,自然人,11826.0,0.9,0.0
5981827,2002.0,540.0,商业服务业,山东,集体所有制企业,企业法人,11827.0,0.99,0.0
5981828,2011.0,4400.0,零售业,江西,合伙企业,企业法人,11828.0,0.71,0.0
5981830,2001.0,5450.0,零售业,山东,合伙企业,企业法人,11830.0,0.75,0.0
5981831,2006.0,3790.0,服务业,湖北,集体所有制企业,企业法人,11831.0,0.91,0.0
5981832,2011.0,2820.0,零售业,广西,股份有限公司,自然人,11832.0,0.91,0.0
5981834,2007.0,9120.0,社区服务,广西,集体所有制企业,自然人,11834.0,0.78,0.0
5981838,2003.0,6250.0,商业服务业,广西,集体所有制企业,自然人,11838.0,0.94,0.0
5981839,2005.0,9500.0,交通运输业,山东,农民专业合作社,企业法人,11839.0,0.64,0.0
5981840,2005.0,8870.0,服务业,广东,农民专业合作社,自然人,11840.0,0.96,0.0
5981841,2013.0,8100.0,,山东,股份有限公司,自然人,11841.0,0.73,0.0
5981843,2004.0,7740.0,商业服务业,福建,有限责任公司,企业法人,11843.0,0.7,0.0
5981844,2013.0,6080.0,服务业,湖南,有限责任公司,企业法人,11844.0,0.78,0.0
5981845,2007.0,9180.0,服务业,福建,农民专业合作社,自然人,11845.0,0.87,0.0
5981847,2010.0,8920.0,工业,湖北,股份有限公司,自然人,11847.0,0.85,0.0
5981850,2005.0,3200.0,商业服务业,山东,有限责任公司,自然人,11850.0,0.85,0.0
5981851,2009.0,7000.0,交通运输业,江西,合伙企业,自然人,11851.0,0.67,0.0
5981852,2013.0,1710.0,社区服务,湖南,合伙企业,自然人,11852.0,0.81,0.0
5981853,2013.0,8790.0,零售业,湖南,集体所有制企业,自然人,11853.0,0.61,0.0
5981854,2013.0,5010.0,服务业,山东,有限责任公司,企业法人,11854.0,0.83,0.0
5981855,2007.0,8410.0,零售业,福建,股份有限公司,企业法人,11855.0,0.54,0.0
5981856,2006.0,3030.0,社区服务,广西,合伙企业,自然人,11856.0,0.98,0.0
5981857,2011.0,3740.0,工业,湖南,农民专业合作社,自然人,11857.0,0.89,0.0
5981858,2012.0,2230.0,工业,广东,农民专业合作社,自然人,11858.0,1.0,0.0
5981860,2004.0,5670.0,服务业,湖南,集体所有制企业,自然人,11860.0,0.94,0.0
5981861,2014.0,4430.0,零售业,湖南,股份有限公司,企业法人,11861.0,1.0,0.0
5981864,2008.0,370.0,零售业,湖北,股份有限公司,企业法人,,0.73,0.0
5981866,2014.0,4200.0,零售业,湖北,农民专业合作社,自然人,11866.0,0.55,0.0
5981868,2002.0,10000.0,服务业,广东,有限责任公司,企业法人,11868.0,0.82,0.0
5981869,2004.0,4510.0,社区服务,广西,农民专业合作社,企业法人,11869.0,0.86,0.0
5981874,2013.0,9240.0,社区服务,广东,农民专业合作社,企业法人,11874.0,0.78,0.0
5981877,2006.0,9460.0,交通运输业,湖南,有限责任公司,企业法人,11877.0,0.98,0.0
5981878,2004.0,6810.0,商业服务业,广东,合伙企业,企业法人,11878.0,0.54,0.0
5981880,2001.0,4610.0,交通运输业,山东,有限责任公司,自然人,11880.0,0.52,0.0
5981882,2003.0,6610.0,交通运输业,广西,有限责任公司,企业法人,,0.69,0.0
5981883,2002.0,3040.0,社区服务,山东,集体所有制企业,企业法人,11883.0,0.99,0.0
5981886,2009.0,9240.0,商业服务业,江西,农民专业合作社,企业法人,11886.0,0.9,0.0
5981887,2009.0,7760.0,交通运输业,广西,股份有限公司,自然人,11887.0,0.81,0.0
5981888,2014.0,1270.0,零售业,江西,股份有限公司,自然人,11888.0,0.82,0.0
5981890,2011.0,6930.0,工业,广东,股份有限公司,企业法人,11890.0,0.93,0.0
5981892,2002.0,1440.0,商业服务业,福建,有限责任公司,自然人,11892.0,0.63,0.0
5981903,2014.0,6450.0,交通运输业,湖南,股份有限公司,自然人,11903.0,0.83,0.0
5981905,2009.0,7020.0,社区服务,湖北,集体所有制企业,企业法人,11905.0,0.62,0.0
5981906,2014.0,9350.0,工业,江西,股份有限公司,自然人,11906.0,0.78,0.0
5981908,2007.0,4360.0,工业,福建,股份有限公司,,11908.0,0.96,0.0
5981909,2013.0,1050.0,交通运输业,湖北,农民专业合作社,企业法人,11909.0,0.72,0.0
5981911,2010.0,2630.0,交通运输业,山东,,自然人,11911.0,0.93,0.0
5981912,,6990.0,社区服务,湖南,合伙企业,自然人,11912.0,0.88,0.0
5981913,2002.0,8570.0,交通运输业,江西,有限责任公司,自然人,11913.0,1.0,0.0
5981914,2014.0,360.0,服务业,福建,股份有限公司,企业法人,11914.0,0.68,0.0
5981915,2009.0,650.0,工业,广西,合伙企业,自然人,11915.0,0.84,0.0
5981916,2004.0,1820.0,交通运输业,广东,有限责任公司,企业法人,11916.0,0.95,0.0
5981917,2014.0,5250.0,商业服务业,湖北,股份有限公司,企业法人,11917.0,0.83,0.0
5981920,2013.0,2290.0,零售业,山东,农民专业合作社,自然人,11920.0,0.98,0.0
5981922,2013.0,4700.0,工业,福建,股份有限公司,企业法人,11922.0,0.63,0.0
5981923,2002.0,6360.0,服务业,广东,合伙企业,自然人,11923.0,0.59,0.0
5981926,2010.0,6830.0,服务业,江西,合伙企业,企业法人,11926.0,0.7,0.0
5981927,2001.0,6940.0,服务业,福建,集体所有制企业,企业法人,11927.0,0.75,0.0
5981928,2003.0,8470.0,服务业,广东,股份有限公司,企业法人,11928.0,0.63,0.0
5981931,2009.0,5080.0,工业,广东,有限责任公司,自然人,11931.0,0.96,0.0
5981932,2013.0,8170.0,工业,广西,有限责任公司,自然人,11932.0,0.98,0.0
5981935,2008.0,3660.0,交通运输业,广西,有限责任公司,自然人,11935.0,0.91,0.0
5981938,2014.0,9770.0,工业,湖北,合伙企业,自然人,11938.0,0.73,0.0
5981944,2014.0,3000.0,商业服务业,广东,集体所有制企业,自然人,11944.0,0.72,0.0
5981945,2004.0,4060.0,服务业,广东,集体所有制企业,企业法人,11945.0,0.58,0.0
5981946,2006.0,5510.0,社区服务,福建,有限责任公司,自然人,11946.0,0.65,0.0
5981951,2008.0,6170.0,社区服务,山东,有限责任公司,企业法人,11951.0,0.78,0.0
5981955,2001.0,9570.0,商业服务业,湖南,股份有限公司,企业法人,11955.0,0.56,0.0
5981956,2006.0,2550.0,商业服务业,山东,合伙企业,企业法人,11956.0,0.72,0.0
5981958,2006.0,1320.0,社区服务,湖南,有限责任公司,企业法人,11958.0,0.54,0.0
5981959,2011.0,3640.0,商业服务业,湖北,农民专业合作社,自然人,11959.0,0.68,0.0
5981963,2001.0,500.0,交通运输业,广西,农民专业合作社,企业法人,11963.0,0.98,0.0
5981966,2004.0,5710.0,交通运输业,湖南,有限责任公司,企业法人,11966.0,0.79,0.0
5981967,2010.0,860.0,工业,福建,合伙企业,企业法人,11967.0,0.88,0.0
5981980,2009.0,960.0,商业服务业,福建,有限责任公司,自然人,,0.7,0.0
5981983,2007.0,8230.0,服务业,广东,农民专业合作社,自然人,11983.0,0.98,0.0
5981987,2013.0,3880.0,商业服务业,福建,农民专业合作社,企业法人,11987.0,0.52,0.0
5981990,2001.0,2300.0,交通运输业,福建,股份有限公司,企业法人,11990.0,0.77,0.0
5981991,2004.0,8930.0,零售业,福建,股份有限公司,企业法人,11991.0,0.76,0.0
5981992,2012.0,1010.0,工业,湖南,合伙企业,自然人,11992.0,0.87,0.0
5981995,2001.0,9410.0,零售业,湖北,农民专业合作社,自然人,11995.0,0.62,0.0
5981996,2002.0,8860.0,服务业,广东,有限责任公司,企业法人,11996.0,0.84,0.0
5981997,2010.0,5470.0,交通运输业,湖南,农民专业合作社,企业法人,11997.0,0.64,0.0
5981998,2000.0,1360.0,服务业,福建,农民专业合作社,自然人,11998.0,0.55,0.0
5981999,2012.0,8990.0,交通运输业,福建,有限责任公司,企业法人,11999.0,0.54,0.0
5982002,2007.0,770.0,交通运输业,湖南,有限责任公司,企业法人,12002.0,0.87,0.0
5982004,2001.0,5000.0,服务业,广西,合伙企业,自然人,12004.0,0.96,0.0
5982005,2005.0,6380.0,零售业,山东,有限责任公司,企业法人,12005.0,0.71,0.0
5982006,2004.0,7850.0,服务业,江西,有限责任公司,自然人,12006.0,0.61,0.0
5982010,2014.0,5000.0,工业,广西,股份有限公司,自然人,12010.0,0.63,0.0
5982013,2009.0,1450.0,工业,广东,农民专业合作社,企业法人,12013.0,0.61,0.0
5982016,2011.0,7870.0,社区服务,广西,有限责任公司,自然人,12016.0,0.87,0.0
5982019,2011.0,6930.0,工业,江西,有限责任公司,自然人,12019.0,0.87,0.0
5982020,2014.0,870.0,交通运输业,广西,集体所有制企业,企业法人,12020.0,0.73,0.0
5982023,2013.0,3630.0,服务业,江西,集体所有制企业,自然人,12023.0,0.59,0.0
5982024,2004.0,9710.0,工业,广西,有限责任公司,企业法人,12024.0,0.86,0.0
5982026,2002.0,9700.0,零售业,湖南,合伙企业,企业法人,12026.0,0.99,0.0
5982029,2004.0,200.0,社区服务,湖南,股份有限公司,自然人,12029.0,0.75,0.0
5982032,2012.0,8090.0,社区服务,广东,合伙企业,企业法人,12032.0,0.96,0.0
5982033,2010.0,8560.0,工业,广西,合伙企业,自然人,12033.0,0.51,0.0
5982035,2014.0,2290.0,服务业,山东,合伙企业,自然人,12035.0,0.53,0.0
5982039,2006.0,3620.0,商业服务业,福建,有限责任公司,自然人,12039.0,0.53,0.0
5982042,2002.0,810.0,工业,福建,农民专业合作社,自然人,12042.0,0.93,0.0
5982045,2000.0,7920.0,服务业,广东,合伙企业,自然人,,0.9,0.0
5982047,2004.0,5920.0,服务业,湖南,合伙企业,自然人,12047.0,0.73,0.0
5982050,2005.0,2200.0,工业,山东,股份有限公司,企业法人,12050.0,0.71,0.0
5982052,2005.0,4060.0,工业,广西,股份有限公司,自然人,12052.0,0.66,0.0
5982056,2013.0,830.0,商业服务业,福建,农民专业合作社,企业法人,12056.0,0.65,0.0
5982057,2010.0,3370.0,零售业,福建,有限责任公司,自然人,12057.0,0.78,0.0
5982060,2000.0,1460.0,商业服务业,湖北,有限责任公司,自然人,12060.0,0.97,0.0
5982064,2013.0,4570.0,服务业,山东,合伙企业,自然人,12064.0,0.62,0.0
5982066,2004.0,1090.0,商业服务业,福建,股份有限公司,自然人,12066.0,0.59,0.0
5982067,2007.0,8380.0,工业,湖北,有限责任公司,企业法人,12067.0,0.72,0.0
5982068,2003.0,7530.0,零售业,江西,农民专业合作社,企业法人,12068.0,0.93,0.0
5982070,2002.0,1460.0,社区服务,,股份有限公司,企业法人,12070.0,0.85,0.0
5982072,2013.0,6870.0,服务业,山东,农民专业合作社,企业法人,12072.0,0.81,0.0
5982075,2008.0,8560.0,商业服务业,湖南,股份有限公司,企业法人,12075.0,0.55,0.0
5982076,2009.0,3860.0,零售业,山东,股份有限公司,企业法人,12076.0,0.75,0.0
5982077,2000.0,3020.0,工业,福建,股份有限公司,自然人,12077.0,0.95,0.0
5982078,2011.0,4270.0,零售业,广西,集体所有制企业,自然人,12078.0,0.75,0.0
5982080,2010.0,8490.0,交通运输业,山东,股份有限公司,自然人,12080.0,0.85,0.0
5982082,2000.0,5740.0,商业服务业,山东,集体所有制企业,企业法人,12082.0,0.83,0.0
5982085,2011.0,4240.0,零售业,福建,农民专业合作社,企业法人,12085.0,0.67,0.0
5982086,2008.0,4970.0,交通运输业,广东,集体所有制企业,企业法人,12086.0,0.86,0.0
5982087,2003.0,4980.0,零售业,福建,集体所有制企业,自然人,12087.0,0.53,0.0
5982088,2014.0,9150.0,工业,湖北,股份有限公司,自然人,12088.0,0.83,0.0
5982091,2014.0,4010.0,工业,湖北,农民专业合作社,企业法人,12091.0,0.52,0.0
5982098,2006.0,6250.0,工业,湖北,集体所有制企业,企业法人,12098.0,0.77,0.0
