ID,year,zqlimit,zqcost,gqlimit,gqcost,nbmylimit,nbmycost,xmzclimit,xmzccost
5987991,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,21.84
5987994,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4382.0,262.92
5987994,2016.0,23475.0,1878.0,0.0,0.0,0.0,0.0,0.0,0.0
5987994,2017.0,0.0,0.0,0.0,0.0,10516.8,631.008,0.0,0.0
5987997,2015.0,17160.0,1372.8,0.0,0.0,0.0,0.0,0.0,0.0
5987997,2016.0,7488.0,599.04,0.0,0.0,0.0,0.0,0.0,0.0
5987997,2017.0,0.0,0.0,20442.24,817.6896,0.0,0.0,0.0,0.0
5987998,2015.0,0.0,0.0,0.0,0.0,6588.0,395.28,0.0,0.0
5987998,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,219.6,13.175999999999998
5987998,2017.0,0.0,0.0,0.0,0.0,17293.5,1037.61,0.0,0.0
5987999,2015.0,0.0,0.0,19458.0,778.32,0.0,0.0,0.0,0.0
5987999,2016.0,0.0,0.0,37900.8,1516.0320000000002,0.0,0.0,0.0,0.0
5987999,2017.0,0.0,0.0,0.0,0.0,57528.0,3451.68,0.0,0.0
5988000,2015.0,0.0,0.0,1149.72,45.9888,0.0,0.0,0.0,0.0
5988000,2016.0,2412.0,192.96,0.0,0.0,0.0,0.0,0.0,0.0
5988000,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.8,94.068
5988002,2015.0,0.0,0.0,8256.64,330.2656,0.0,0.0,0.0,0.0
5988002,2016.0,8730.0,698.4,0.0,0.0,0.0,0.0,0.0,0.0
5988002,2017.0,15520.0,1241.6,0.0,0.0,0.0,0.0,0.0,0.0
5988004,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,27300.0,1638.0
5988004,2016.0,0.0,0.0,,3424.512,0.0,0.0,0.0,0.0
5988004,2017.0,0.0,0.0,0.0,0.0,334152.0,20049.12,0.0,0.0
5988005,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,5.093999999999999
5988005,2016.0,0.0,0.0,0.0,0.0,4414.8,264.888,0.0,0.0
5988005,2017.0,849.0,67.92,0.0,0.0,0.0,0.0,0.0,0.0
5988006,2015.0,0.0,0.0,0.0,0.0,27192.0,1631.52,0.0,0.0
5988006,2016.0,4944.0,395.52,0.0,0.0,0.0,0.0,0.0,0.0
5988006,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,865.2,51.912
5988008,2015.0,0.0,0.0,0.0,0.0,30870.0,1852.2,0.0,0.0
5988008,2016.0,0.0,0.0,10662.4,426.496,0.0,0.0,0.0,0.0
5988008,2017.0,0.0,0.0,29988.0,1199.52,0.0,0.0,0.0,0.0
5988014,2015.0,0.0,0.0,0.0,0.0,150912.3,9054.738000000001,0.0,0.0
5988014,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,5838.0,350.28
5988014,2017.0,0.0,0.0,57679.44,2307.1776,0.0,0.0,0.0,0.0
5988015,2015.0,0.0,0.0,10875.6,435.024,0.0,0.0,0.0,0.0
5988015,2016.0,0.0,0.0,,1521.3120000000001,0.0,0.0,0.0,0.0
5988015,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,11130.0,667.8
5988016,2015.0,0.0,0.0,0.0,0.0,30357.6,1821.4560000000001,0.0,0.0
5988016,2016.0,54488.0,4359.04,0.0,0.0,0.0,0.0,0.0,0.0
5988016,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,17514.0,1050.84
5988018,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8,52.128
5988018,2016.0,1629.0,130.32,0.0,0.0,0.0,0.0,0.0,0.0
5988018,2017.0,0.0,0.0,2736.72,109.4688,0.0,0.0,0.0,0.0
5988019,2015.0,0.0,0.0,0.0,0.0,27561.6,1653.6960000000001,0.0,0.0
5988019,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.2,133.632
5988019,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4176.0,250.56
5988020,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2962.8,177.768
5988020,2016.0,,0.0,0.0,0.0,0.0,0.0,8559.2,513.552
5988020,2017.0,0.0,0.0,91254.24,3650.1696,0.0,0.0,0.0,0.0
5988022,2015.0,0.0,0.0,0.0,0.0,120003.0,7200.18,0.0,0.0
5988022,2016.0,0.0,0.0,4814.6,192.584,0.0,0.0,0.0,0.0
5988022,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1357.5,81.45
5988023,2015.0,0.0,0.0,60572.16,2422.8864,0.0,0.0,0.0,0.0
5988023,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,8604.0,516.24
5988023,2017.0,,0.0,0.0,0.0,402667.2,24160.032000000003,0.0,0.0
5988024,2015.0,30580.0,2446.4,0.0,0.0,0.0,0.0,0.0,0.0
5988024,2016.0,0.0,0.0,2001.6,80.064,0.0,0.0,0.0,0.0
5988024,2017.0,45175.0,3614.0,,0.0,0.0,0.0,0.0,0.0
5988025,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,7416.0,444.96
5988025,2016.0,0.0,0.0,14634.24,585.3696,0.0,0.0,0.0,0.0
5988025,2017.0,0.0,0.0,0.0,0.0,217474.2,13048.452,0.0,0.0
5988028,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,9708.0,582.48
5988028,2016.0,0.0,0.0,0.0,0.0,13105.8,786.3480000000001,0.0,0.0
5988028,2017.0,0.0,0.0,0.0,0.0,436860.0,26211.6,0.0,0.0
5988032,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.4,72.86399999999999
5988032,2016.0,0.0,0.0,9310.4,372.416,0.0,0.0,0.0,0.0
5988032,2017.0,0.0,0.0,3916.44,156.6576,0.0,0.0,0.0,0.0
5988035,2015.0,3288.0,263.04,0.0,0.0,0.0,0.0,0.0,0.0
5988035,2016.0,4932.0,394.56,0.0,0.0,0.0,0.0,0.0,0.0
5988035,2017.0,0.0,0.0,0.0,0.0,25646.4,1538.7839999999999,0.0,0.0
5988042,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,9.84
5988042,2016.0,0.0,0.0,0.0,0.0,30750.0,1845.0,0.0,0.0
5988042,2017.0,0.0,0.0,78.72,3.1488,0.0,0.0,0.0,0.0
5988043,2015.0,0.0,0.0,4010.16,160.4064,0.0,0.0,0.0,0.0
5988043,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,117.18
5988043,2017.0,0.0,0.0,0.0,0.0,22915.2,1374.912,0.0,0.0
5988047,2015.0,0.0,0.0,0.0,0.0,18900.0,1134.0,0.0,0.0
5988047,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,
5988047,2017.0,0.0,0.0,220.5,8.82,0.0,0.0,0.0,0.0
5988048,2015.0,0.0,0.0,0.0,0.0,20155.2,1209.312,0.0,0.0
5988048,2016.0,0.0,0.0,0.0,0.0,3315.0,198.9,0.0,0.0
5988048,2017.0,13260.0,1060.8,0.0,0.0,0.0,0.0,0.0,0.0
5988049,2015.0,0.0,0.0,0.0,0.0,30132.0,1807.92,0.0,0.0
5988049,2016.0,0.0,0.0,1264.8,50.592,0.0,0.0,0.0,0.0
5988049,2017.0,0.0,0.0,0.0,0.0,26505.0,1590.3,0.0,0.0
5988051,2015.0,38840.0,3107.2,0.0,0.0,0.0,0.0,0.0,0.0
5988051,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,8739.0,524.34
5988051,2017.0,48550.0,3884.0,0.0,0.0,0.0,0.0,0.0,0.0
5988052,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.4,63.744
5988052,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,99.6
5988052,2017.0,0.0,0.0,0.0,0.0,74102.4,4446.144,0.0,0.0
5988053,2015.0,1696.0,135.68,0.0,0.0,0.0,0.0,0.0,0.0
5988053,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,101.76
5988053,2017.0,0.0,0.0,0.0,0.0,35107.2,2106.4320000000002,0.0,0.0
5988054,2015.0,8160.0,652.8,0.0,0.0,0.0,0.0,0.0,0.0
5988054,2016.0,0.0,0.0,0.0,0.0,,2313.36,0.0,0.0
5988054,2017.0,20400.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0
5988055,2015.0,0.0,0.0,0.0,0.0,124456.5,7467.39,0.0,0.0
5988055,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,4390.0,263.4
5988055,2017.0,0.0,0.0,0.0,0.0,115896.0,6953.76,0.0,0.0
5988056,2015.0,0.0,0.0,0.0,0.0,9879.0,592.74,0.0,0.0
5988056,2016.0,6675.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0
5988056,2017.0,0.0,0.0,0.0,0.0,13350.0,801.0,0.0,0.0
5988057,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.4,146.124
5988057,2016.0,0.0,0.0,11365.2,454.608,0.0,0.0,0.0,0.0
5988057,2017.0,0.0,0.0,,0.0,,0.0,11906.4,714.3839999999999
5988058,2015.0,0.0,0.0,0.0,0.0,2196.0,131.76,0.0,0.0
5988058,2016.0,0.0,0.0,25376.0,1015.04,0.0,0.0,0.0,0.0
5988058,2017.0,21350.0,1708.0,0.0,0.0,0.0,0.0,0.0,0.0
5988060,2015.0,4956.0,396.48,0.0,0.0,0.0,0.0,0.0,0.0
5988060,2016.0,0.0,0.0,0.0,0.0,20815.2,1248.912,0.0,0.0
5988060,2017.0,0.0,0.0,,0.0,183372.0,11002.32,0.0,0.0
5988070,2015.0,2400.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0
5988070,2016.0,1440.0,115.2,0.0,0.0,0.0,0.0,0.0,0.0
5988070,2017.0,5040.0,403.2,0.0,0.0,0.0,0.0,0.0,0.0
5988071,2015.0,0.0,0.0,7469.28,298.7712,0.0,0.0,0.0,0.0
5988071,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,395.2,23.712
5988071,2017.0,0.0,0.0,0.0,0.0,34011.9,2040.714,0.0,0.0
5988074,2015.0,0.0,0.0,14156.4,566.256,0.0,0.0,0.0,0.0
5988074,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.2,78.312
5988074,2017.0,0.0,0.0,0.0,0.0,105420.0,6325.2,0.0,0.0
5988075,2015.0,0.0,0.0,9471.0,378.84,0.0,0.0,0.0,0.0
5988075,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.4,123.984
5988075,2017.0,3731.0,298.48,0.0,0.0,0.0,0.0,0.0,0.0
5988076,2015.0,0.0,0.0,0.0,0.0,11366.4,681.9839999999999,0.0,0.0
5988076,2016.0,0.0,0.0,14385.6,575.424,0.0,0.0,0.0,0.0
5988076,2017.0,7104.0,568.32,0.0,0.0,0.0,0.0,0.0,0.0
5988081,2015.0,0.0,0.0,0.0,0.0,76107.6,4566.456,0.0,0.0
5988081,2016.0,0.0,0.0,17496.0,699.84,0.0,0.0,0.0,0.0
5988081,,13365.0,1069.2,0.0,0.0,0.0,0.0,0.0,0.0
5988083,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,8388.0,503.28
5988083,2016.0,18640.0,1491.2,0.0,0.0,0.0,0.0,0.0,0.0
5988083,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.2,61.512
5988084,2015.0,0.0,0.0,451.8,18.072,0.0,0.0,0.0,0.0
5988084,2016.0,0.0,0.0,0.0,0.0,1581.3,94.87799999999999,0.0,0.0
5988084,2017.0,,642.56,0.0,0.0,0.0,0.0,0.0,0.0
5988085,2015.0,0.0,0.0,0.0,0.0,28674.0,1720.44,0.0,0.0
5988085,2016.0,0.0,0.0,1982.4,79.296,,0.0,0.0,0.0
5988085,2017.0,0.0,0.0,6343.68,253.7472,0.0,0.0,0.0,0.0
5988086,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4212.0,252.72
5988086,2016.0,0.0,0.0,0.0,0.0,157248.0,9434.88,0.0,0.0
5988086,2017.0,0.0,0.0,0.0,0.0,4773.6,286.416,0.0,0.0
5988088,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,7950.0,477.0
5988088,2016.0,0.0,0.0,8480.0,339.2,0.0,0.0,0.0,0.0
5988088,2017.0,0.0,,0.0,0.0,0.0,0.0,901.0,54.06
5988089,2015.0,0.0,0.0,0.0,0.0,27600.0,1656.0,0.0,0.0
5988089,2016.0,7590.0,607.2,0.0,0.0,0.0,0.0,0.0,0.0
5988089,2017.0,0.0,0.0,0.0,0.0,57132.0,3427.92,0.0,0.0
5988091,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.8,106.488
5988091,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,16022.5,961.35
5988091,2017.0,0.0,0.0,51350.88,2054.0352,0.0,0.0,0.0,0.0
5988092,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2622.4,157.344
5988092,2016.0,0.0,0.0,0.0,0.0,51494.4,3089.664,0.0,0.0
5988092,2017.0,,0.0,0.0,0.0,534612.0,32076.72,0.0,0.0
5988093,2015.0,0.0,0.0,6272.64,250.9056,0.0,0.0,0.0,0.0
5988093,2016.0,25740.0,2059.2,0.0,0.0,0.0,0.0,0.0,0.0
5988093,2017.0,0.0,0.0,6874.56,274.9824,0.0,0.0,0.0,0.0
5988108,2015.0,0.0,0.0,26650.8,1066.032,0.0,0.0,0.0,0.0
5988108,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,6460.8,387.648
5988108,2017.0,26247.0,2099.76,0.0,0.0,0.0,0.0,0.0,0.0
5988109,2015.0,0.0,0.0,0.0,0.0,10108.8,606.528,0.0,0.0
5988109,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,302.4,18.144000000000002
5988109,2017.0,540.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0
5988111,2015.0,23298.0,1863.84,0.0,0.0,0.0,0.0,0.0,0.0
5988111,2016.0,0.0,0.0,30499.2,1219.968,0.0,0.0,0.0,0.0
5988111,2017.0,18356.0,1468.48,0.0,0.0,0.0,0.0,0.0,0.0
5988112,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3226.5,193.59
5988112,2016.0,0.0,0.0,0.0,0.0,277479.0,16648.74,0.0,0.0
5988112,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,11830.5,709.83
5988115,2015.0,0.0,0.0,16394.4,655.7760000000001,0.0,0.0,0.0,0.0
5988115,2016.0,0.0,0.0,0.0,0.0,40075.2,2404.512,0.0,0.0
5988115,2017.0,0.0,0.0,12650.0,506.0,0.0,0.0,0.0,0.0
5988116,2015.0,0.0,0.0,0.0,0.0,79825.5,4789.53,0.0,0.0
5988116,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,15768.0,946.08
5988116,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,5584.5,335.07
5988117,2015.0,0.0,0.0,0.0,0.0,232988.4,13979.303999999998,0.0,0.0
5988117,2016.0,11934.0,954.72,0.0,0.0,0.0,0.0,0.0,0.0
5988117,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,6426.0,385.56
5988119,2015.0,0.0,0.0,,,97632.0,5857.92,0.0,0.0
5988119,2016.0,0.0,0.0,2314.24,92.5696,0.0,,0.0,0.0
5988119,2017.0,0.0,0.0,0.0,0.0,230520.0,13831.2,0.0,0.0
5988120,2015.0,0.0,0.0,6547.2,261.888,0.0,0.0,0.0,0.0
5988120,2016.0,0.0,0.0,0.0,0.0,12096.0,725.76,0.0,0.0
5988120,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.0,168.48
5988122,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.6,135.696
5988122,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.6,166.53599999999997
5988122,2017.0,0.0,0.0,0.0,0.0,62142.6,3728.5559999999996,0.0,0.0
5988124,2015.0,,182.4,0.0,0.0,0.0,0.0,0.0,0.0
5988124,2016.0,0.0,0.0,6596.8,263.872,0.0,0.0,0.0,0.0
5988124,2017.0,0.0,0.0,12920.0,516.8,0.0,0.0,0.0,0.0
5988128,2015.0,0.0,0.0,3225.04,129.0016,0.0,0.0,0.0,0.0
5988128,2016.0,0.0,0.0,0.0,0.0,478440.0,28706.4,0.0,0.0
5988128,2017.0,42528.0,3402.24,0.0,0.0,0.0,0.0,0.0,0.0
5988130,2015.0,0.0,0.0,2229.12,89.1648,0.0,0.0,0.0,0.0
5988130,2016.0,0.0,0.0,0.0,0.0,8127.0,487.62,0.0,0.0
5988130,2017.0,2322.0,185.76,0.0,0.0,0.0,0.0,0.0,0.0
5988133,2015.0,9520.0,761.6,0.0,0.0,0.0,0.0,0.0,0.0
5988133,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,229.5
5988133,2017.0,0.0,0.0,4896.0,195.84,0.0,0.0,0.0,0.0
5988135,2015.0,0.0,0.0,0.0,0.0,194544.0,11672.64,0.0,0.0
5988135,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,15440.0,926.4
5988135,2017.0,43425.0,3474.0,0.0,0.0,,0.0,0.0,0.0
5988137,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.5,66.33
5988137,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,88.44
5988137,2017.0,0.0,0.0,0.0,0.0,1326.6,79.596,0.0,0.0
5988139,2015.0,22056.0,1764.48,0.0,0.0,0.0,0.0,0.0,0.0
5988139,2016.0,0.0,0.0,0.0,0.0,573456.0,34407.36,0.0,0.0
5988139,2017.0,0.0,0.0,0.0,0.0,11579.4,694.7639999999999,0.0,0.0
5988141,2015.0,0.0,0.0,9401.0,,0.0,0.0,0.0,0.0
5988141,2016.0,6320.0,505.6,0.0,0.0,0.0,0.0,0.0,0.0
5988141,2017.0,0.0,0.0,0.0,0.0,44793.0,2687.58,0.0,0.0
5988142,2015.0,0.0,0.0,38.08,1.5232,0.0,0.0,0.0,0.0
5988142,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6,4.896
5988142,2017.0,1530.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0
5988143,2015.0,0.0,0.0,0.0,0.0,5386.5,323.19,0.0,0.0
5988143,2016.0,0.0,0.0,319.2,12.767999999999999,0.0,0.0,0.0,0.0
5988143,2017.0,3591.0,287.28,0.0,0.0,0.0,0.0,0.0,0.0
5988145,2015.0,0.0,0.0,0.0,0.0,106704.0,6402.24,0.0,0.0
5988145,2016.0,0.0,0.0,0.0,0.0,31449.6,1886.976,0.0,0.0
5988145,2017.0,14976.0,1198.08,0.0,0.0,0.0,0.0,0.0,0.0
5988151,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,168.66
5988151,2016.0,0.0,0.0,10794.24,431.7696,0.0,0.0,0.0,0.0
5988151,2017.0,0.0,0.0,0.0,0.0,330573.6,19834.416,0.0,0.0
5988152,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.5,82.95
5988152,2016.0,0.0,0.0,0.0,0.0,59724.0,3583.44,0.0,0.0
5988152,2017.0,0.0,0.0,0.0,0.0,209034.0,12542.04,0.0,0.0
5988156,2015.0,0.0,0.0,11787.6,471.504,0.0,0.0,0.0,0.0
5988156,2016.0,0.0,0.0,0.0,0.0,450072.0,27004.32,0.0,0.0
5988156,2017.0,34827.0,2786.16,0.0,0.0,0.0,0.0,0.0,0.0
5988157,2015.0,6468.0,517.44,0.0,0.0,0.0,0.0,0.0,0.0
5988157,2016.0,9408.0,752.64,0.0,0.0,0.0,0.0,0.0,0.0
5988157,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,3057.6,183.456
5988158,2015.0,0.0,0.0,4181.76,167.2704,0.0,0.0,0.0,0.0
5988158,2016.0,0.0,0.0,0.0,0.0,81081.0,4864.86,0.0,0.0
5988158,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.6,133.056
5988160,2015.0,20700.0,1656.0,0.0,0.0,0.0,0.0,0.0,0.0
5988160,2016.0,0.0,0.0,5920.2,236.808,0.0,0.0,0.0,0.0
5988160,2017.0,0.0,0.0,25038.72,1001.5488,0.0,0.0,0.0,0.0
5988162,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3645.6,218.736
5988162,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,10416.0,624.96
5988162,2017.0,0.0,0.0,0.0,0.0,9374.4,562.464,0.0,0.0
5988166,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,81.6
5988166,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.0,224.4
5988166,2017.0,16320.0,1305.6,0.0,0.0,0.0,0.0,0.0,0.0
5988169,2015.0,0.0,0.0,0.0,0.0,147000.0,8820.0,0.0,0.0
5988169,2016.0,11200.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0
5988169,2017.0,15750.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0
5988171,2015.0,0.0,0.0,0.0,0.0,247860.0,14871.6,0.0,0.0
5988171,2016.0,0.0,0.0,0.0,0.0,307800.0,18468.0,0.0,0.0
5988171,2017.0,29700.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0
5988173,2015.0,0.0,0.0,2361.6,94.464,,0.0,0.0,0.0
5988173,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,14.76
5988173,2017.0,0.0,0.0,2715.84,108.6336,0.0,0.0,0.0,0.0
5988174,2015.0,0.0,0.0,7200.9,288.036,0.0,0.0,0.0,0.0
5988174,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,9525.0,571.5
5988174,2017.0,0.0,0.0,0.0,0.0,10058.4,603.504,0.0,0.0
5988177,2015.0,0.0,0.0,6303.36,252.1344,0.0,0.0,0.0,0.0
5988177,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,15008.0,900.48
5988177,2017.0,0.0,0.0,0.0,0.0,7597.8,455.86800000000005,0.0,0.0
5988180,2015.0,0.0,0.0,9732.96,389.3184,0.0,0.0,0.0,0.0
5988180,2016.0,26285.0,2102.8,0.0,0.0,0.0,0.0,0.0,0.0
5988180,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,12016.0,720.96
5988182,2015.0,13944.0,1115.52,0.0,0.0,0.0,0.0,0.0,0.0
5988182,2016.0,37765.0,3021.2,0.0,0.0,0.0,0.0,0.0,0.0
5988182,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,12201.0,732.06
5988183,2015.0,0.0,0.0,0.0,0.0,18000.0,1080.0,0.0,0.0
5988183,2016.0,3600.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0
5988183,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,25.2
5988185,2015.0,0.0,0.0,4692.6,187.704,0.0,0.0,0.0,0.0
5988185,2016.0,1738.0,139.04,0.0,0.0,0.0,0.0,0.0,0.0
5988185,2017.0,0.0,,0.0,0.0,29719.8,1783.1879999999999,0.0,0.0
5988186,2015.0,0.0,0.0,132.16,5.2864,0.0,0.0,0.0,0.0
5988186,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,442.5,26.55
5988186,2017.0,1180.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0
5988188,2015.0,21175.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0
5988188,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,7260.0,435.6
5988188,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,13612.5,816.75
5988191,2015.0,18700.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0
5988191,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.0,201.96
5988191,2017.0,0.0,0.0,39270.0,1570.8,0.0,0.0,0.0,0.0
5988192,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.0,168.48
5988192,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,468.0
5988192,2017.0,0.0,0.0,34777.6,1391.104,0.0,0.0,0.0,0.0
5988194,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.8,217.00799999999998
5988194,2016.0,19728.0,1578.24,0.0,0.0,0.0,0.0,0.0,0.0
5988194,2017.0,0.0,0.0,87197.76,3487.9104,0.0,0.0,0.0,0.0
5988195,2015.0,24640.0,1971.2,0.0,,0.0,0.0,0.0,0.0
5988195,2016.0,0.0,0.0,0.0,0.0,459360.0,27561.6,0.0,0.0
5988195,2017.0,0.0,0.0,0.0,0.0,160512.0,9630.72,0.0,0.0
5988196,2015.0,26670.0,2133.6,0.0,0.0,0.0,0.0,0.0,0.0
5988196,2016.0,0.0,0.0,0.0,0.0,307238.4,18434.304,0.0,0.0
5988196,2017.0,0.0,0.0,35661.6,1426.464,0.0,0.0,0.0,0.0
5988197,2015.0,0.0,0.0,0.0,0.0,2880.0,172.8,0.0,0.0
5988197,2016.0,2600.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0
5988197,2017.0,700.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
5988198,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,537.5,32.25
5988198,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,116.1
5988198,2017.0,0.0,0.0,6923.0,276.92,0.0,0.0,0.0,0.0
5988202,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5316.0,318.96
5988202,2016.0,0.0,0.0,0.0,0.0,63792.0,3827.52,0.0,0.0
5988202,,0.0,0.0,0.0,0.0,72297.6,4337.856,,0.0
5988203,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.8,119.80799999999999
5988203,2016.0,2496.0,199.68,0.0,0.0,0.0,0.0,0.0,0.0
5988203,2017.0,0.0,0.0,0.0,0.0,19968.0,1198.08,0.0,0.0
5988204,2015.0,0.0,0.0,0.0,0.0,19101.6,1146.096,,0.0
5988204,2016.0,0.0,0.0,0.0,0.0,251049.6,15062.976,0.0,0.0
5988204,2017.0,34110.0,2728.8,0.0,0.0,0.0,0.0,0.0,0.0
5988208,2015.0,0.0,0.0,0.0,0.0,177487.2,10649.232,0.0,0.0
5988208,2016.0,0.0,0.0,0.0,0.0,17928.0,1075.68,0.0,0.0
5988208,2017.0,0.0,0.0,876.48,35.0592,0.0,0.0,0.0,0.0
5988212,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,29.16
5988212,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,77.76
5988212,2017.0,0.0,0.0,0.0,0.0,39657.6,2379.456,0.0,0.0
5988214,2015.0,,0.0,0.0,0.0,0.0,0.0,1647.0,
5988214,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,256.2,15.372
5988214,2017.0,0.0,0.0,0.0,0.0,77299.2,4637.952,0.0,0.0
5988215,2015.0,0.0,0.0,0.0,0.0,35376.0,2122.56,0.0,0.0
5988215,2016.0,3350.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0
5988215,2017.0,0.0,0.0,804.0,32.16,0.0,0.0,0.0,0.0
5988216,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6358.8,
5988216,2016.0,0.0,0.0,2725.2,109.008,0.0,0.0,0.0,0.0
5988216,2017.0,24224.0,1937.92,0.0,0.0,0.0,0.0,0.0,0.0
5988219,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,137.6,8.256
5988219,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,7.74
5988219,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,3.096
5988221,2015.0,0.0,0.0,24292.8,971.712,0.0,0.0,0.0,0.0
5988221,2016.0,0.0,0.0,27763.2,1110.528,0.0,0.0,0.0,0.0
5988221,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,40970.0,2458.2
